conceptId;Beschrijving;conceptId;Beschrijving Matecat
176834000;verwijderen van vreemd lichaam ter hoogte van uterus via vaginale weg;176834000;Vaginale verwijdering van baarmoeder vreemd lichaam
176839005;verwijderen van suboptimaal gepositioneerd intra - uterien contraceptief apparaat;176839005;Verwijdering van verplaatste intra - uterine anticonceptiemiddel
176846001;excisie periurethraal weefsel;176846001;Excisie van periurethrale weefsel
176850008;instillatie van prostaglandine intra - amniotisch;176850008;Intra - vruchtwater prostaglandine instillatie
176852000;instillatie van prostaglandine extra - amniotisch;176852000;Extra - vruchtwater prostaglandine instillatie
176854004;aanvang miskraam procedure met behulp van prostaglandine applicatie vaginaal;176854004;Het inbrengen van prostaglandine abortieve pessarium
176854004;aanvang miskraam procedure met behulp van prostaglandine applicatie vaginaal;176854004;Het inbrengen van prostaglandine abortieve pessarium
176860004;inbrengen van radio - actieve partikels intra - uteriene caviteit;176860004;Introductie van radioactieve stof in baarmoederholte
176869003;endoscopische cauterisatie van uteriene lesie;176869003;Endoscopische cauterisatie van de laesie van de baarmoeder
176870002;cryotherapie van uteriene lesie via laparoscopie;176870002;Endoscopische cryotherapie om laesie van de baarmoeder
176873000;transcervicale resectie van het endometrium;176873000;Transcervicale resectie endometrium
176887000;uterovaginale fixatie;176887000;Vaginofixation van de baarmoeder
176895001;excisie van letsel ter hoogte van uterus via vaginale weg;176895001;Vaginale excisie van de laesie van de baarmoeder
176928008;excisie van ectopische ovari ë le zwangerschap;176928008;Excisie van buitenbaarmoederlijke zwangerschap ovari ë le
176929000;excisie van geruptureerde ectopische zwangerschap in eileider;176929000;Excisie van gescheurde buitenbaarmoederlijke zwangerschap de eileiders
176933007;revisie van prothese in eileider;176933007;Herziening van de prothese in de eileider
176936004;minilaparotomische occlusie van beide tubae;176936004;Open bilaterale occlusie van de eileiders
176937008;minilaparotomische ligatie van beide tubae;176937008;Open bilaterale ligatie van eileiders
176942000;open ligatie van overblijvende solitaire eileider;176942000;Open ligatie van de resterende eenzame eileider
176973001;open biopsie van de eileider;176973001;Open biopsie van eileider
176974007;open dilatatie van eileider;176974007;Open verwijding van de eileider
176975008;exploratie van eileider;176975008;Verkenning van de eileider
176978005;endoscopische bilaterale cauterisatie van tubae;176978005;Endoscopische bilaterale cauterisatie van de eileiders
176979002;laparoscopische sterilisatie met clips;176979002;Endoscopische bilaterale knippen van eileiders
176980004;laparoscopische sterilisatie met ringen;176980004;Endoscopische bilaterale rinkelen van eileiders
176984008;endoscopische occlusie van overblijvende solitaire eileider;176984008;Endoscopische occlusie van de resterende eenzame eileider
176996001;endoscopische transfer van gameet intratubair;176996001;Endoscopische intrafallopian overdracht van geslachtscellen
177000006;biopsie langs endoscopische weg van de eileider;177000006;Endoscopische biopsie van eileider
177005001;hydrotubatie van eileider;177005001;Hydrotubation van de eileider
177015007;marsupialisatie van ovari ë le lesie;177015007;Marsupialisatie van letsel van eierstok
177018009;open destructie van ovari ë le lesie;177018009;Open vernietiging van de laesie van de eierstok
177019001;open cauterisatie van ovari ë le lesie;177019001;Open cauterisatie van letsel van eierstok
177022004;replantatatie van het ovarium;177022004;Replantation van eierstok
177023009;heelkundig herstel van geruptureerd corpus luteum;177023009;Suture gescheurde corpusluteum
177031004;open drainage van ovari ë le cyste;177031004;Open drainage van de ovari ë le cyste
177034007;open diagnostische aspiratie van het ovarium;177034007;Open diagnostische aspiratie van de eierstok
177037000;pick - up van o ö cyt;177037000;eicel herstel
177039002;endoscopische transvesicale o ö cyt pick - p;177039002;Endoscopische transvesical eicel herstel
177042008;transvaginale o ö cyt pick - up;177042008;Transvaginal eicel herstel
177046006;endoscopische extirpatie van ovari ë le lesie;177046006;Endoscopische uitroeiing van letsel van eierstok
177047002;endoscopische adhesiolyse ter hoogte van het ovarium;177047002;Endoscopische bevrijden van verklevingen van de eierstokken
177048007;laparoscopische drainage van ovari ë le cyste;177048007;Laparoscopische drainage van de ovari ë le cyste
177055009;excisie van laesie van het ligamentum latum van uterus;177055009;Uitsnijden van letsel van brede ligament van de baarmoeder
177064004;diathermie van lesie ter hoogte van sacro - uteriene band;177064004;Diathermie laesie uterosacraal ligament
177064004;diathermie van lesie ter hoogte van sacro - uteriene band;177064004;Diathermie laesie uterosacraal ligament
177090001;foetale biopsie via foetoscopie;177090001;Foetoscopische biopsie van de foetus
177101007;percutane insertie vesico - amniotische shunt;177101007;Percutane insertie van vesicoamniotic shunt
177102000;percutane insertie van pleuroamniotische shunt;177102000;Percutane insertie van pleuroamniotic shunt
177143000;electieve keizersnede;177143000;Electieve onderste segment keizersnede
177158008;geassisteerde stuit bevalling;177158008;Assisted stuitbevalling
177170007;geboorte met behulp van forceps van piper;177170007;Piper tangverlossing
177173009;hoge vacuumextractie;177173009;Hoog vacu ü m levering
177174003;lage vacuumextractie;177174003;Low vacuum levering
177176001;poging tot vacuumextractie;177176001;Proef van vacu ü m levering
177194007;manuele dilatatie van cervix;177194007;Handmatige dilatatie van cervix
177203002;manuele revisie van placentaresten in postpartum;177203002;Handmatig verwijderen van producten van de conceptie van geleverde baarmoeder
177204008;manuele revisie van placenta in postpartum;177204008;Handmatig verwijderen van de placenta van geleverde baarmoeder
177212000;spontane expulsie van placenta;177212000;De normale levertijd van de placenta
177222006;herstel van episiotomie;177222006;Reparatie van episiotomie
177228005;obstetrische uteriene tamponnade;177228005;Verloskundige baarmoeder tamponade
177229002;herpositionering van navelstreng;177229002;Herpositionering van de navelstreng
177245000;lipectomie onder de kin;177245000;submentale lipectomy
177250006;abdominoplastie;177250006;Abdominoplasty
177252003;abdominoplastie en liposuctie;177252003;Buikwandcorrectie en liposuctie
177256000;huidreductie t . h . v . de dij;177256000;dij reductie
177279004;excisie neurofibromata;177279004;Excisie van neurofibromata
177302005;brede excisie van huidletsel;177302005;Brede excisie van huidlaesie
177346002;shaving biopsie van huid;177346002;Shave biopsie van de huid
177361001;afgelegen myocutane pedikelflap naar hoofd en nek;177361001;Distant subcutane pedikel flap , myocutane , om het hoofd of de nek
177365005;gesteelde cutane flap op afstand;177365005;Distant cutane pedikel flap , osseomyocutaneous
177366006;gesteelde subcutane flap op afstand;177366006;Distant subcutane pedikel flap , osseomyocutaneous
177367002;vrije myocutane flap;177367002;Distant microvasculaire overgedragen flap , myocutane
177368007;osteomyocutane flap op afstand met microvasculaire anastomose;177368007;Distant microvasculaire overgedragen flap , osseomyocutaneous
177379002;vrije fasciocutane flap;177379002;Distant microvasculaire overgedragen flap , fasciocutaneous
177380004;vrije osseofasciocutane flap;177380004;Distant microvasculaire overgedragen flap , osseofasciocutaneous
177401002;harige huidflap op de nasolabiale plooi;177401002;Haar dragende huid flap om nasolabiale gebied
177413007;behandeling contractuur dmv huidflap;177413007;Flap operatie om contractuur van de huid te ontspannen
177419006;multiple V - Y plasti ë n;177419006;Meerdere VY plasties
177427002;gesteelde myocutane transpositieflap;177427002;Lokale omzetting flap , myocutane
177428007;gesteelde osseomyocutane transpositieflap;177428007;Lokale omzetting flap , osseomyocutaneous
177429004;gesteelde myocutane rotatieflap;177429004;Lokale rotatie flap , myocutane
177430009;gesteelde osseomyocutane rotatieflap;177430009;Lokale rotatie flap , osseomyocutaneous
177434000;gesteelde myocutane verschuivingsplastie;177434000;Lokale vooruitgang flap , myocutane
177435004;gesteelde osseomyocutane verschuivingsplastie;177435004;Lokale vooruitgang flap , osseomyocutaneous
177442004;gesteelde fasciocutane transpositie flap;177442004;Lokale omzetting flap , fasciocutaneous
177443009;gesteelde osseofasciocutane transpositieflap;177443009;Lokale omzetting flap , osseofasciocutaneous
177444003;gesteelde fasciocutane rotatieflap;177444003;Lokale rotatie flap , fasciocutaneous
177445002;gesteelde osseofasciocutane rotatieflap;177445002;Lokale rotatie flap , osseofasciocutaneous
177449008;gesteelde fasciocutane verschuivingsplastie;177449008;Lokale vooruitgang flap , fasciocutaneous
177450008;gesteelde osseofasciocutane verschuivingsplastie;177450008;Lokale vooruitgang flap , osseofasciocutaneous
177500003;full thicknes behaarde hoofdhuid transplantatie ter behandeling van kaalheid;177500003;Haar dragende strip graft om scalp voor mannelijke kaalheid
177506009;harige greffe op de nasolabiale streek;177506009;Hair lager graft te nasolabiale gebied
177507000;greffe van behaarde huid op de kin;177507000;Hair lager graft aan kin
177594004;piercen van oorlel;177594004;Piercing van oorlel
177603009;opvolging / bijvullen huidexpander;177603009;Aandacht voor de huid expander in onderhuids weefsel
177606001;verwijderen van huidexpanderprothese uit subcutaan borstweefsel;177606001;Verwijdering van de huid uitbreiding van het onderhuidse weefsel van de borst
177637001;inbrengen van substantie in de huid;177637001;Introductie van stof in de huid
177652008;eschartomie van brandwonde van het hoofd;177652008;Escharotomy van verbrande huid van het hoofd
177654009;verwijderen van necrotisch weefsel van brandwond van de borst;177654009;Escharotomy van verbrande huid van de borst
177656006;escharotomie van brandwonde van de hand;177656006;Escharotomy van verbrande huid van de hand
177659004;escharotomie van brandwonde van de voet;177659004;Escharotomy van verbrande huid van de voet
177723002;chemische destructie van het nagelbed;177723002;Chemische vernietiging van nagelbed
177729003;biopsie van letsel van het nagelbed;177729003;Biopsie van letsel van nagelbed
177731007;incisie van het nagelbed;177731007;Insnijding van het nagelbed
177735003;wigexcisie van de nagel;177735003;Uitsnijden van wig van nagel
177737006;onychotomie;177737006;Insnijding van nagel
177739009;totale excisie van de nagel;177739009;Totaal uitsnijding van de nagel
177754003;excisie van letsel ter hoogte van de borstkast;177754003;Uitsnijden van letsel van borstwand
177758000;insertie van een silicone implantaat voor pectus excavatum;177758000;Inbrengen van siliconen implantaten voor de correctie van pectus
177761004;reconstructie van de thoraxwand met een flap op afstand;177761004;Reconstructie van borstwand met verre flap
177762006;reconstructie van de thoraxwand met een flap met microvasculaire anastomose;177762006;Reconstructie van borstwand met microvasculaire overgedragen flap
