snomed b id;snomed b term;thot id;thot term
178446004;reductie fractuur LF1;178446004;reductie fractuur lf1
178447008;reductie fractuur LF2;178447008;reductie fractuur lf2
178448003;reductie fractuur LF3;178448003;reductie fractuur lf3
178454002;extraorale fixatie van de mandibula;178454002;extraorale fixatie van de mandibula
178455001;verwijderen osteosynthesemateriaal mandibula;178455001;verwijderen osteosynthesemateriaal mandibula
178470000;externe fixatie breuk maxillofaciaal massief;178470000;externe fixatie breuk maxillofaciaal massief
178477002;le fort III;178477002;le fort iii
178479004;alveolaire osteotomie in de maxilla;178479004;alveolaire osteotomie in de maxilla
178484005;osteotomie van de premaxilla;178484005;osteotomie van de premaxilla
178485006;sagittale splijtingsosteotomie onderkaak;178485006;sagittale splijtingsosteotomie onderkaak
178486007;vertikale ramus osteotomie onderkaak;178486007;vertikale ramus osteotomie onderkaak
178492001;genioplastiek;178492001;mentoplastiek
178495004;plaatsen mandibulaire prothese;178495004;mandibualire prothese - implantatie
178497007;biopsie van letsel van mandibula;178497007;biopsie van letsel van mandibula
178498002;reconstructie benige kaak met vrije lap;178498002;reconstructie benige kaak met vrije lap
178500001;exploratie van benige onderkaak;178500001;exploratie van benige onderkaak
178505006;volledige prothese van het temporomandibulair gewricht;178505006;volledige prothese van het temporomandibulair gewricht
178517008;excisie van cervicale intervertebrale discus;178517008;excisie van cervicale intervertebrale discus
178518003;laminectomie excisie van cervicale intervertebrale discus;178518003;laminectomie excisie van cervicale intervertebrale discus
178520000;hemilaminectomie van cervicale intervertebrale discus;178520000;hemilaminectomie van cervicale intervertebrale discus
178523003;posterieure excisie van cervicale intervertebrale discus;178523003;posterieure excisie van cervicale intervertebrale discus
178524009;foraminotomie van cervicale wervelkolom;178524009;foraminotomie van cervicale wervelkolom
178526006;microdiscectomie van cervicale intervertebrale discus;178526006;microdiscectomie van cervicale intervertebrale discus
178530009;redo excisie van cervicale intervertebrale discus;178530009;redo excisie van cervicale intervertebrale discus
178531008;revisie laminectomie excisie van cervicale intervertebrale discus;178531008;revisie laminectomie excisie van cervicale intervertebrale discus
178532001;revisie hemilaminectomie excisie van cervicale intervertebrale discus;178532001;revisie hemilaminectomie excisie van cervicale intervertebrale discus
178533006;revisie fenestratie excisie van cervicale intervertebrale discus;178533006;revisie fenestratie excisie van cervicale intervertebrale discus
178534000;revisie anterieure excisie van intervertebrale discus en fusie;178534000;revisie anterieure excisie van intervertebrale discus en fusie
178536003;revisie foraminotomie van cervicale wervelkolom;178536003;revisie foraminotomie van cervicale wervelkolom
178538002;revisie microdiscectomie van cervicale intervertebrale discus;178538002;revisie microdiscectomie van cervicale intervertebrale discus
178544003;transorale fusie van atlantoaxiaal gewricht;178544003;transorale fusie van atlantoaxiaal gewricht
178546001;revisie cervicale fusie;178546001;revisie cervicale fusie
178547005;fusie van de occipitocervicale junctie;178547005;fusie van de occipitocervicale junctie
178551007;anterieure excisie van thoracale discus en fusie;178551007;anterieure excisie van thoracale discus en fusie
178553005;costotransversectomie van thoracale intervertebrale discus;178553005;costotransversectomie van thoracale intervertebrale discus
178554004;posterieure decompessie van thoracale discus;178554004;posterieure decompessie van thoracale discus
178555003;anterolaterale biopsie van thoracale intervertebrale discus;178555003;anterolaterale biopsie van thoracale intervertebrale discus
178556002;posterieure fusie van de thoracale wervelkolom;178556002;posterieure fusie van de thoracale wervelkolom
178557006;decompressie en fusie van thoracale wervelkolom;178557006;decompressie en fusie van thoracale wervelkolom
178568006;revisie anterieure excisie van thoracale discus en fusie;178568006;revisie anterieure excisie van thoracale discus en fusie
178570002;revisie costotransversectomie van thoracale intervertebrale discus;178570002;revisie costotransversectomie van thoracale intervertebrale discus
178571003;revisie posterieure decompressie van thoracale discus;178571003;revisie posterieure decompressie van thoracale discus
178572005;revisie anterolaterale biopsie van thoracale intervertebrale discus;178572005;revisie anterolaterale biopsie van thoracale intervertebrale discus
178573000;revisie posterieure fusie van de thoracale wervelkolom;178573000;revisie posterieure fusie van thoracale wervelkolom
178575007;revisie decompressie en fusie thoracale wervelkolom;178575007;revisie decompressie en fusie thoracale wervelkolom
178576008;revisie decompressie thoracale wervelkolom;178576008;revisie decompressie thoracale wervelkolom
178583001;decompressie van de cervicale wervelkolom;178583001;decompressie van de cervicale wervelkolom
178586009;posterieure cervicale decompressie;178586009;posterieure cervicale decompressie
178590006;revisie decompressie van de cervicale wervelkolom;178590006;revisie decompressie van de cervicale wervelkolom
178591005;revisie anterieure decompressie en fusie van de cervicale wervelkolom;178591005;revisie anterieure decompressie en fusie van de cervicale wervelkolom
178593008;revisie van posterieure cervicale decompressie;178593008;revisie van posterieure cervicale decompressie
178600005;decompressie van de lumbale wervelkolom;178600005;decompressie van de lumbale wervelkolom
178601009;uitgebreide posterieure decompressie en fusie van de lumbale wervelkolom;178601009;uitgebreide posterieure decompressie en fusie van de lumbale wervelkolom
178603007;posterieure decompressie en fusie van de lumbale wervelkolom;178603007;posterieure decompressie en fusie van de lumbale wervelkolom
178606004;foraminotomie van de lumbale wervelkolom;178606004;foraminotomie van de lumbale wervelkolom
178609006;revisie decompressie van de lumbale wervelkolom;178609006;revisie decompressie van de lumbale wervelkolom
178610001;revisie uitgebreide posterieure decompressie en fusie van de lumbale wervelkolom;178610001;revisie uitgebreide posterieure decompressie en fusie van de lumbale wervelkolom
178612009;revisie posterieure decompressie en fusie van de lumbale wervelkolom;178612009;revisie posterieure decompressie en fusie van de lumbale wervelkolom
178615006;revisie van een lumbale foraminotomie;178615006;revisie van een lumbale foraminotomie
178618008;lumbale discectomie;178618008;lumbale discectomie
178619000;laminectomie met excisie van lumbale discus intervertebralis;178619000;laminectomie met excisie van lumbale discus intervertebralis
178620006;fenestratie excisie van lumbale discus;178620006;fenestratie excisie van lumbale discus
178623008;anterieure excisie van lumbale discus en posterieure fusie;178623008;anterieure excisie van lumbale discus en posterieure fusie
178624002;anterieure excisie van lumbale discus en posterieure instrumentatie;178624002;anterieure excisie van lumbale discus en posterieure instrumentatie
178626000;posterieure excisie van lumbale discus;178626000;posterieure excisie van lumbale discus
178631003;revisie lumbale discectomie;178631003;revisie lumbale discectomie
178632005;revisie laminectomie met excisie van lumbale intervertrebrale discus;178632005;revisie laminectomie met excisie van lumbale intervertrebrale discus
178633000;revisie fenestratie excisie van lumbale intervertebrale discus;178633000;revisie fenestratie excisie van lumbale intervertebrale discus
178634006;revisie anterieure excisie van lumbale discus en fusie;178634006;revisie anterieure exicisie van lumbale discus en fusie
178637004;revisie anterieure excisie van lumbale discus en posterieure instrumentatie;178637004;revisie anterieure exicisie van lumbale discus en posterieure instrumentatie
178638009;revisie lumbale microdiscectomie;178638009;revisie lumbale microdiscectomie
178639001;revisie posterieure exicisie van lumbale discus;178639001;revisie posterieure exicisie van lumbale discus
178646005;posterolaterale fusie van de lumbale wervelkolom;178646005;posterolaterale fusie van de lumbale wervelkolom
178654007;revisie posterolaterale fusie van de lumbale wervelkolom;178654007;revisie posterolaterale fusie van de lumbale wervelkolom
178655008;revisie van alar - transversus fusie;178655008;revisie van alar - transversus fusie
178668000;percutane discectomie;178668000;percutane discectomie
178669008;laser discectomie;178669008;laser discectomie
178674000;decompressie van een fractuur van de wervelkolom;178674000;decompressie van een wervelfractuur
178676003;anterieure decompressie van een fractuur van de wervelkolom;178676003;anterieure decompressie van een wervelfractuur
178677007;posterieure decompressie van een fractuur van de wervelkolom;178677007;posterieure decompressie van een wervelfractuur
178682000;open reductie van een wervelfractuur en excisie van een facet;178682000;open reductie van een wervelfractuur en excisie van een facet
178684004;manipulatie van een wervelfractuur;178684004;manipulatie van een wervelfractuur
178685003;tractie en extensie voor een wervelfractuur;178685003;tractie en extensie voor een wervelfractuur
178686002;halotractie omwille van cervicale fractuur;178686002;halotractie omwille van cervicale fractuur
178688001;stabilisatie van een fractuur van de wervelkolom door bedrust;178688001;stabilisatie van een fractuur van de wervelkolom door bedrust
178690000;stabilisatie van een fractuur van de wervelkolom door schedeltractie;178690000;stabilisatie van een fractuur van de wervelkolom door schedeltractie
178691001;gipsimmobilisatie van een fractuur van de wervelkolom;178691001;gipsimmobilisatie van een fractuur
178692008;externe fixatie van een fractuur van de wervelkolom;178692008;externe fixatie van een fractuur
178694009;revisie stabilisatie van een fractuur van de wervelkolom door bedrust;178694009;revisie stabilisatie van een fractuur van de wervelkolom door bedrust
178695005;revisie stabilisatie van een cervicale fractuur met een halskraag;178695005;revisie stabilisatie van een cervicale fractuur met een halskraag
178696006;aanleggen van een HALO - vest;178696006;revisie stabilisatie van een fractuur van de wervelkolom door schedeltractie
178697002;revisie gipsimmobilisatie van een fractuur van de wervelkolom;178697002;revisie gipsimmobilisatie van een wervelfractuur
178698007;revisie externe fixatie van een fractuur van de wervelkolom;178698007;revisie externe fixatie van een fractuur
178701004;gesloten reductie van een cervicale fractuur en stabilisatie met een halskraag;178701004;gesloten reductie en stabilisatie met halskraag van een cervicale fractuur
178702006;gesloten reductie en stabilisatie door bedrust van een fractuur van de wervelkolom;178702006;gesloten reductie en stabilisatie door bedrust van een fractuur
178703001;gesloten reductie van een wervelfractuur en stabilisatie met schedeltractie;178703001;gesloten reductie wervelfractuur en stabilisatie met schedeltractie
