SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
250361003;Heparin control test;Heparine controletest;Heparine controletest;heparine hemostase -
250366008;Warfarin control test;Warfarine controletest;Warfarine controletest;warfarine hemostase -
250368009;Thrombotest;Thrombotest;Thrombotest;trombotest
250409002;Whole blood viscosity measurement;Volbloed viscositeitsmeting;Volbloed viscositeitsmeting;geheel viscositeit , bloed - -
250480000;Organism inhibition test;Organism remmingstest;Organism remmingstest;virus inhibitie test
250720001;Pepsin output measurement;Pepsine outputmeting;Pepsine outputmeting;pepsin output -
251656001;Postcoital cervical mucus sperm count procedure;Postcoitaal baarmoederhalsslijm zaadcellen procedure;Postcoitaal baarmoederhalsslijm zaadcellen procedure;postcoitale cervicale mucus spermatocytentelling nao
252146001;Apolipoprotein E phenotyping;Apolipoprote ï ne E phenotyping;Apolipoprote ï ne E phenotyping;dysbetalipoprote ï nemie phenotyping
252148000;Calcium profile;calciumprofiel;calciumprofiel;calcium profiel
252150008;Fasting lipid profile;Vasten lipidenprofiel;Vasten lipidenprofiel;vasten lipoid profiel
252160004;Standard pregnancy test;Standard zwangerschapstest;Standard zwangerschapstest;standaard test
252234006;Oxalate loading test;Oxalaat belastingtest;Oxalaat belastingtest;oxalaatzout loading test
252235007;Pyruvate tolerance test;Pyruvaat tolerantietest;Pyruvaat tolerantietest;pyruvaat - test
252242007;Nicotinic acid loading test;Nicotinezuur belastingtest;Nicotinezuur belastingtest;nicotinerg - loading test
252254007;Tolbutamide tolerance test;Tolbutamide tolerantietest;Tolbutamide tolerantietest;tolbutamide test
252256009;Lundh meal;Lundh maaltijd;Lundh maaltijd;lundh maaltijd
252269008;Calcium chloride loading test;Calciumchloride belastingtest;Calciumchloride belastingtest;calcium chloride loading test
252270009;Sodium sulfate loading test;Natriumsulfaat belastingtest;Natriumsulfaat belastingtest;natriumsulfaat loading test
252272001;Water deprivation test;Dorstproef;Dorstproef;water -
252298007;Glucose-6-phosphate dehydrogenase deficiency spot test;Glucose - 6 - fosfaatdehydrogenase - defici ë ntie vlektest;Glucose - 6 - fosfaatdehydrogenase - defici ë ntie;glucose - 6 - fosfaatdehydrogenasedefici ë ntie vlekken test
252326002;Polyacrylamide gel electrophoresis;Polyacrylamidegelelektroforese;polyacrylamidegel - elektroforese;elektroforese
252332007;Autoantibody serology;autoantilichaam serologie;autoantilichaam serologie;autoantibody serologie
252335009;Cell phenotyping;Cell phenotyping;Cell phenotyping;lymfoom phenotyping
252339003;Iodination;jodering;joderen;iodination
252361008;Lymphocytotoxicity assay;lymfocytotoxiciteitstest;lymfocytotoxiciteitstest;lymfocytotoxiciteit -
252376000;Paraprotein profile;paraprote ï ne profiel;paraprote ï ne profiel;paraprote ï ne profiel
252415009;Phosphatase test;fosfatasetest;fosfatasetest;glycogeenstapelings -
252453004;Pneumoplethysmography;Pneumoplethysmography;Pneumoplethysmography;pneumoplethysmography
252462002;Infrared thermometry;infrarood thermometrie;infraroodthermometrie;infrarode thermometry
252464001;Capillaroscopy;Capillaroscopy;capillaroscopie;capillaroscopie
252474003;Vital capacity test;Vital testcapaciteit;Vitale Capaciteit;vitale capaciteit
252489007;Transdiaphragmatic pressure measurement;Transdiaphragmatic drukmeting;Transdiaphragmatic drukmeting;diafragmatische toegang druk
252494007;Expired gas analysis;Verlopen gasanalyse;Verlopen gasanalyse;uitgeademde analyse
252498005;Record occlusal registration;Record beetregistratie;Record beetregistratie;dossier occlusaal registration
252528000;Scratch patch test;Scratch flardtest;Scratch flardtest;kras huidpatch test
252529008;Photo patch test;Foto flardtest;Foto flardtest;foto huidpatch test
252553002;Rhinomanometry;Rhinomanometry;Rhinomanometry;rhinomanometrie
252556005;Passive rhinomanometry;passieve rhinomanometry;passieve rhinomanometry;hypostatische rinomanometrie
252557001;Acoustic rhinometry;Acoustic rhinometry;Acoustic rhinometry;akoestische rinometrie
252568001;Overnight pulse oximetry;Overnight pulsoximetrie;Overnight pulsoximetrie;overnight pulsoximetrie
252591002;Cooperative hearing test;Cooperative hoortest;Cooperative hoortest;cooperative gehoortest
252596007;Alternate binaural loudness balance test;Alternate binaural loudness saldotest;binaurale luidheidsbalanstest;recruitmentbalanstest , alternerende binaurale
252610006;Sonotubometry;Sonotubometry;Sonotubometry;sonotubometry
252612003;Palatopharyngoplasty;Palatopharyngoplasty;Palatopharyngoplasty;uvulopalatofaryngoplastiek
252614002;Electrocochleography threshold measurement;Electrocochleography drempelmeting;Electrocochleography drempelmeting;elektrocochleografie drempel -
252657007;Colorimetric bile probe test;Colorimetrische gal sondetest;Colorimetrische gal sondetest;colorimetric galzuur probe test
252692004;Spondylometry;Spondylometry;Spondylometry;spondylometry
252747000;Collision test;botstest;botstest;aanrijding test
252755007;Multiplate EMG;multiplate EMG;multiplate EMG;multiplate emg
252760006;Quantitative myometry;kwantitatieve myometry;kwantitatieve myometry;kwantitatieve myometry
252782004;Photopic electroretinography;fotopische Electroretinografie;fotopische Electroretinografie;photopic elektroretinografie
252783009;Scotopic rod electroretinography;Scotopisch staaf Electroretinografie;Scotopisch staaf Electroretinografie;scotopic staaf elektroretinografie
252784003;Flicker electroretinography;Flicker Electroretinografie;Flicker Electroretinografie;flicker elektroretinografie
252785002;Pattern electroretinography;patroon Electroretinografie;patroon Electroretinografie;patroon erg
252788000;Chromatic electroretinography;chromatische Electroretinografie;chromatische Electroretinografie;chromatische elektroretinografie
252790004;Focal electroretinography;focal Electroretinografie;focal Electroretinografie;focale elektroretinografie
252792007;Magnetoencephalography;magnetoencephalography;magnetoencephalography;magnetoencephalografie
252805009;Digital tonometry;Digital tonometrie;Digital tonometrie;digitalis tonometrie
252810008;Freidmann screener plot;Freidmann screener plot;Freidmann screener plot;freidmann screener plot
252811007;Henson screener plot;Henson screener plot;Henson screener plot;henson screener plot
252812000;Psychophysical tests;psychofysische testen;psychofysische testen;fysiologische onderzoeken
252820003;Fluorescence imaging;fluorescentiebeeldvorming;fluorescentiebeeldvorming;fluorescentie - scan
252824007;Oral fluorescence imaging;Oral fluorescentiebeeldvorming;Oral fluorescentiebeeldvorming;stomatitis , fluorescentie - scan
252825008;Lacrimal syringing;Lacrimal uitspuiten;Lacrimal uitspuiten;lacrimaal uitspuiten
252837005;Tonography;tonographie;tonographie;tonografie
252853008;Stereotests;Stereotests;Stereotests;stereotests
252855001;Stereotests - Wirt;Stereotests - Wirt;Stereotests - Wirt;stereotests - wirt
252856000;Stereotests - Randot;Stereotests - Randot;Stereotests - Randot;stereotests - randot
252858004;Stereotests - Steinfeld;Stereotests - Steinfeld;Stereotests - Steinfeld;stereotests - steinfeld
252859007;Stereotests - Frisby;Stereotests - Frisby;Stereotests - Frisby;stereotests - frisby
252860002;Stereotests - Reinecke;Stereotests - Reinecke;Stereotests - Reinecke;stereotests - reinecke
252861003;Stereotests - Awaya;Stereotests - Awaya;Stereotests - Awaya;stereotests - awaya
252898002;Video cystometry;video cystometry;video cystometry;video cystometrie
252910009;Urogynecological tests;Urogynecological testen;Urogynecological testen;urogynecological onderzoeken
252916003;Three swab test;Drie zwabbertest;Drie zwabbertest;drie swab test
252932000;Postcoital urine test;Postcoital urinetest;Postcoital urinetest;postcoitale urine
252934004;Percoll gradient centrifugation;Percoll gradi ë nt centrifugatie;Percoll gradi ë nt centrifugatie;percoll gradi ë nt centrifugatie
252953009;Prader orchidometer assessment;Prader orchidometer assessment;Prader orchidometer assessment;prader orchidometer onderzoek
252954003;Skeletal maturity survey;Skeletal looptijd survey;Skeletal looptijd survey;botleeftijd bepaling
252966009;Stycar letter test;Stycar testletter;Stycar testletter;stycar letter test
252967000;Stycar 5 letter test;Stycar 5 testletter;Stycar 5 testletter;stycar 5 letter test
252968005;Stycar 7 letter test;Stycar 7 testletter;Stycar 7 testletter;stycar 7 letter test
252969002;Stycar 9 letter test;Stycar 9 testletter;Stycar 9 testletter;stycar 9 letter test
252970001;Stycar 10 letter test;Stycar 10 testletter;Stycar 10 testletter;stycar jedburgh letter test
252972009;Videophotorefraction;Videophotorefraction;Videophotorefraction;videophotorefraction
252976007;Sonsken charts;Sonsken charts;Sonsken charts;sonsken charts
252977003;Cambridge crowded letter charts;Cambridge overvolle brief charts;Cambridge overvolle brief charts;meleagridis var 15 + crowded letter charts
257041001;Spatulated ureteroureterostomy;Spatulated ureteroureterostomy;Spatulated ureteroureterostomy;gespatuleerde uretero - ureterostomie
257761004;Ultrasonic endarterectomy;ultrasone endarterectomy;ultrasone endarterectomy;ultrasound endarterectomie
257763001;Radiofrequency endarterectomy;radiofrequentie endarterectomy;radiofrequentie endarterectomy;endarterectomie bij middel van radiofrekwentie
257769002;Spiral binding;spiraalbinding;spiraalband;spiraalvorming inbinden
260216002;ICCE;ICCE;ICCE;intracapsulaire cataract extractie
260645006;Minilaparotomy;Minilaparotomy;Minilaparotomy;minilaparotomy
260648008;Hemilaminectomy;Hemilaminectomy;hemilaminectomie;hemilaminectomie
260663006;Laryngofissure;Laryngofissure;Laryngofissure;thyroidotomie
261517000;Silver bunionectomy;Silver bunionectomy;Silver bunionectomy;silver bunionectomie
261521007;Digital incisions;Digital incisies;Digital incisies;incisie van een vinger
261532007;Fenestrectomy;Fenestrectomy;Fenestrectomy;fenestrectomie
262015000;Omental wrap;omental wrap;omental wrap;net wrap
262248009;Neurotripsy;Neurotripsy;neurotripsie;neurotripsie
262275002;Wada test;wadatest;wadatest;wada - test
262297000;Induced diuresis;ge ï nduceerde diurese;diurese veroorzaakt door koude;geinduceerde diurese
263334000;Simple clitoridectomy;Simple clitoridectomie;Simple clitoridectomie;clitoridectomie
264094001;Maternal hormone treatment;Maternal hormoonbehandeling;Maternal hormoonbehandeling;door hormonen behandeling
264598005;Oximetry;oximetry;oximetry;oximetrie
265027007;Transantral ethmoidectomy;transantrale ethmoidectomy;transantrale ethmoidectomy;transanthrale ethmoidectomie
265192008;Orchidoplasty;Orchidoplasty;Orchidoplasty;orchidoplasty
265281004;Canaliculodacryocystorhinostomy;Canaliculodacryocystorhinostomy;Canaliculodacryocystorhinostomy;dacryocystorhinostomie
265292003;Goniotomy;Goniotomy;goniotomie;goniotomie
265293008;Goniopuncture;Goniopuncture;Goniopuncture;goniopunctie
265347008;Cardiomyotomy;Cardiomyotomy;Cardiomyotomy;myomectomie cardia
265360002;Antireflux gastropexy;antireflux gastropexy;antireflux gastropexy;antireflux gastropexie
265560003;Intubated ureterotomy;ge ï ntubeerd ureterotomy;ge ï ntubeerd ureterotomy;intubated ureterotomie
265635006;Diagnostic amniocentesis;Diagnostic vruchtwaterpunctie;Diagnostic vruchtwaterpunctie;amniocentese
265660006;Distant fasciocutaneous flap;Distant fasciocutaneous flap;Distant fasciocutaneous flap;afgelegen huid en fascia flap
265665001;Sensory skin flap;Sensory huidflap;Sensory huidflap;sensorieel huidflap
266826009;Incontinence control;incontinentieregelinrichting;incontinentieregelinrichting;incontinentie voor behandeling
268383003;Thermometry;thermometrie;thermometrie;thermometry
268428008;Erect abdominal X-ray;Rechtop buikoverzichtsfoto;Rechtop buikoverzichtsfoto;erect buikr ö ntgenfoto
268433007;Contrast neurodiography;contrast neurodiography;contrast neurodiography;contrast neurodiography
270350005;Passport application signing;Paspoortaanvraag ondertekening;Paspoortaanvraag ondertekening;passport afbinding signing
270830003;Passport application;paspoortaanvraag;paspoortaanvraagformulier;passport plaatsen
270841001;DS1500 attendance allowance exam;DS1500 verzorgingstoelage examen;DS1500 verzorgingstoelage examen;ds1500 attendance allowance exam
270927009;Fasting blood lipids;Vasten bloedlipiden;Vasten bloedlipiden;bloed lipiden
270928004;Serum zinc protoporphyrin;Serum zinkprotoporfyrine;Serum zinkprotoporfyrine;serum zink protoporfyrine
270954007;Differential renal function;Differential nierfunctie;Differential nierfunctie;gedifferentieerde nier
271298009;Organ retrieval operation;Organ ophaaloperatie;Organ ophaaloperatie;organen recupereren operatie
271317002;Kymography/electrokymography;Kymography / electro kymography;Kymography / electrokymography;kymografie en elektrokymografie
272258009;Escharectomy;Escharectomy;Escharectomy;escharectomy
273987005;Nerve operations;Nerve operaties;Nerve operaties;zenuwoperatie
273999003;Neuroplasty;Neuroplasty;neuroplastiek;neurolyse
274018003;Glossoplasty;Glossoplasty;glossoplastiek;plastische chirurgie van de tong
274030009;Proctostomy operations;Proctostomy operaties;Proctostomy operaties;proctostomie chirurgie
274044003;Colpotomy;Colpotomy;vaginatomie;colpotomie
274053005;Condylectomy;Condylectomy;Condylectomy;condylectomie
274130007;Emergency cesarian section;Emergency keizersnede;Emergency keizersnede;keizersnede
274382000;Operative enteroscopy;operative enteroscopie;operative enteroscopie;chirurgische enteroscopie
274447002;Ureteric lithotripsy;ureteric lithotripsy;ureteric lithotripsy;lithotripsie uretersteen
274464004;Turbinate infraction;turbinate overtreding;turbinate overtreding;infractie van de neusschelp
274959006;Morison omentopexy;Morison omentopexy;Morison omentopexy;morison omentopexie
274960001;Talma omentopexy;Talma omentopexy;Talma omentopexy;talma omentopexie
275024001;Supraduodenal choledochotomy;Supraduodenal choledochotomy;Supraduodenal choledochotomy;supraduodenale choledocotomie
275033004;Bileaflet mitral valve replacement;Bileaflet mitralisklepvervanging;Bileaflet mitralisklepvervanging;vervanging van mitraalklep door kunstklep met twee klepbladen
275162000;Hofmeister valved gastrectomy;Hofmeister Valved gastrectomy;Hofmeister Valved gastrectomy;hofmeister valved gastrectomie
275206008;Bileaflet tricuspid valve replacement;Bileaflet tricuspid klepvervanging;Bileaflet tricuspid klepvervanging;vervanging van tricuspidaalklep door kunstklep met twee klepbladen
275207004;Ball valve pulmonary valve replacement;Kogelkraan pulmonaalklepvervanging;Kogelkraan pulmonaalklepvervanging;vervanging van pulmonaalklep door kunstklep met bal
275211005;Bileaflet pulmonary valve replacement;Bileaflet pulmonaalklepvervanging;Bileaflet pulmonaalklepvervanging;vervanging van pulmonaalklep door kunstklep met twee klepbladen
275212003;Heart valvuloplasty;Heart valvuloplasty;Heart valvuloplasty;cardiale valvuloplastiek
275218004;Pyeloscopy;Pyeloscopy;pyeloscopie;pyeloscopie
275223004;Transabdominal chorionic villus biopsy;Transabdominal vlokkentest;Transabdominal vlokkentest;transabdominale biopsie
275843000;Weil's disease prophylaxis;Weil ziekteprophylaxis;Weil ziekteprophylaxis;leptospira - embolie profylaxe
276018001;Gastrografin meal;Gastrografin maaltijd;Gastrografin maaltijd;rx maagonderzoek met gastrografine
276019009;Gastrografin enema;Gastrografin klysma;Gastrografin klysma;rx clysma met gastrografine
276025008;Electrolyte regulation;electrolytenregeling;electrolytenregeling;electrolyten regulatie
276190007;Ileocolic resection;ileocecaalresectie;ileocecaalresectie;ileocolische resectie
