snomed b id;snomed b term;thot id;thot term
239630000;vrije fibula greffe voor een tibiale pseudartrose;239630000;voor een tibiale pseudartrose vrije fibula greffe
239631001;DCIA - flap voor tibiale pseudartrose;239631001;dcia - flap voor tibiale pseudartrose
239635005;posterolaterale release omwille van een congenitale voetafwijking;239635005;posterolaterale release omwille van congenitale voetafwijking
239637002;weke delen release ter correctie van een congenitale middenvoetafwijking;239637002;weke delen release omwille van een congenitale middenvoetafwijking
239638007;correctie van een congenitale voorvoetafwijking;239638007;klompvoet
239658008;calcaneusskelettractie;239658008;skeletale tractie van de calcaneus
239875000;excisionele biopsie van het ruggenmerg;239875000;ruggenmergbiopsie
240284002;reductie van multifetale zwangerschap;240284002;multifoetale zwangerschapsreductie
240528003;herstel ooglid , full - thickness;240528003;herstel ooglidlaceratie , full - thickness
240931005;percutame trombolyse van arteria brachialis;240931005;percutane trombolyse van arteria brachialis
240992000;escharotomie brandwonde;240992000;escharotomie van brandwonde
241000008;behandeling ingegroeide teennagel door parti ë le nagel en nagelmatrix excisie;241000008;zadeks verrichting
241001007;parti ë le excisie van de nagelplaat;241001007;partiele excisie van nagel
241008001;parti ë le ablatie van de nagelmatrix;241008001;parti ë le ablatie van nagelmatrix
241012007;drainage van paronychium;241012007;paronychiadrainage
241153001;rx maagonderzoek met barium;241153001;bariummaaltijd
241157000;rx slokdarm maag en duodenum;241157000;bovenste maagdarmstelselreeks
241158005;rx maag en dundarmonderzoek dmv barium;241158005;bariummaaltijd en transit
241164003;dubbel contrast barium enema;241164003;luchtcontrast bariumklysma
241199004;Resectie van een botfragement van de schedel;241199004;verwijderen van een communitieve schedelfractuur
241354002;isotopen onderzoeken van de nier;241354002;nierscan
241359007;Tc DTPA renografie;241359007;tc dtpa renografie
241434002;PET hersenen;241434002;pet hersenen
241435001;PET hersenmetabolisme;241435001;pet hersenmetabolisme
241436000;PET glucosemetabolisme hersenen;241436000;pet glucosemetabolisme hersenen
241437009;PET dopametabolisme hersenen;241437009;pet dopametabolisme hersenen
241438004;PET hersenperfusie;241438004;pet hersenperfusie
241439007;PET hart;241439007;pet hart
241440009;PET myocardiale glucose metabolisme;241440009;pet myocardiale glucose metabolisme
241441008;myocardiale rust PET met N13 ammonium;241441008;myocardiale rust pet met n13 ammonium
241442001;myocardiale stress PET met N13 ammonium;241442001;myocardiale stress pet met n13 ammonium
241485005;echografie penis;241485005;echo penis
241522007;CT rotsbeen;241522007;ct rotsbeen
241527001;CT nasofarynx;241527001;ct nasofarynx
241535003;CT zachte weefsel van de hals;241535003;ct zachte weefsel van de hals
241536002;CT larynx;241536002;ct larynx
241537006;CT schildklier;241537006;ct schildklier
241538001;CT bijschildklier;241538001;ct bijschildklier
241539009;CT borst;241539009;ct borst
241543008;CT mediastinum;241543008;ct mediastinum
241544002;CT oksel;241544002;ct oksel
241547009;CT hart;241547009;ct hart
241548004;CT aorta thoracalis;241548004;ct aorta thoracalis
241549007;CT lever;241549007;computertomogram lever
241551006;CT pancreas;241551006;ct pancreas
241552004;CT milt;241552004;ct milt
241553009;CT aorta abdominalis;241553009;ct aorta abdominalis
241563001;CT bovenste lidmaat;241563001;ct bovenste lidmaat
241564007;CT schouder;241564007;ct schouder
241565008;CT bovenarm;241565008;ct bovenarm
241566009;CT elleboog;241566009;ct elleboog
241567000;CT voorarm;241567000;ct voorarm
241568005;CT pols;241568005;ct pols
241569002;CT hand;241569002;ct hand
241570001;CT onderste lidmaat;241570001;ct onderste lidmaat
241571002;CT heup;241571002;ct heup
241572009;CT dij;241572009;ct dij
241573004;CT knie;241573004;ct knie
241574005;CT been;241574005;ct been
241575006;CT enkel;241575006;ct enkel
241576007;CT voet;241576007;ct voet
241577003;CT wervelkolom;241577003;ct wervelkolom
241578008;CT cervicale wervelkolom;241578008;ct cervicale wervelkolom
241579000;CT thoracale wervelkolom;241579000;ct thoracale wervelkolom
241580002;CT lumbale wervelkolom;241580002;ct lumbale wervelkolom
241601008;NMR hoofd;241601008;nmr hoofd
241604000;MRI fossa posterior;241604000;mri fossa posterior
241606003;MRI interne gehoorgang;241606003;mri interne gehoorgang
241607007;MRI rotsbeen;241607007;mri rotsbeen
241609005;MRI paranasale sinussen;241609005;mri paranasale sinussen
241610000;NMR nasofarynx;241610000;nmr nasofarynx
241611001;MRI speekselklieren;241611001;mri speekselklieren
241612008;NMR larynx;241612008;nmr larynx
241613003;NMR schildklier;241613003;nmr schildklier
241614009;NMR bijschildklier;241614009;nmr bijschildklier
241615005;NMR borst;241615005;nmr borst
241616006;MRI longen;241616006;mri longen
241617002;NMR oksel;241617002;nmr oksel
241618007;MRI plexus brachialis;241618007;mri plexus brachialis
241620005;NMR hart;241620005;nmr hart
241621009;NMR abdomen;241621009;nmr abdomen
241622002;NMR lever;241622002;nmr van lever
241623007;MRI bijnieren;241623007;mri bijnieren
241624001;MRI nieren;241624001;mri nieren
241625000;NMR pancreas;241625000;nmr pancreas
241626004;NMR milt;241626004;nmr milt
241627008;NMR uterus;241627008;nmr uterus
241628003;NMR ovarium;241628003;nmr ovarium
241629006;NMR rectum;241629006;nmr rectum
241630001;NMR scrotum;241630001;nmr scrotum
241632009;NMR bovenste lidmaat;241632009;nmr bovenste lidmaat
241633004;NMR schouder;241633004;nmr schouder
241634005;NMR bovenarm;241634005;nmr bovenarm
241635006;NMR elleboog;241635006;nmr elleboog
241636007;NMR voorarm;241636007;nmr voorarm
241637003;NMR pols;241637003;nmr pols
241638008;NMR hand;241638008;nmr hand
241639000;NMR heup;241639000;nmr heup
241640003;NMR dij;241640003;nmr dij
241641004;NMR knie;241641004;nmr knie
241642006;NMR been;241642006;nmr been
241643001;NMR enkel;241643001;nmr enkel
241644007;NMR voet;241644007;nmr voet
241645008;NMR wervelkolom;241645008;nmr wervelkolom
241646009;NMR cervicale wervelkolom;241646009;mri cervicale wervelkolom
241647000;NMR thoracale wervelkolom;241647000;nmr thoracale wervelkolom
241648005;NMR lumbale wervelkolom;241648005;mri lumbale wervelkolom
241665001;MRI halsvaten;241665001;mri halsvaten
241666000;NMR aorta thoracalis;241666000;nmr aorta thoracalis
241668004;NMR aorta abdominalis;241668004;nmr aorta abdominalis
242519008;Kasai procedure ( galwegatresie );242519008;kasai - therapie
243287005;herstel van de ductus hepaticus;243287005;herstel van ductus hepaticus
243429009;aanleg urostoma met ileale lis;243429009;ileum
243775002;aanleggen van een cutane uretero - ileostomie;243775002;uretero - ileostomie
249210007;aanleggen van een continent ileostoma;249210007;continent ileostoma
250073009;hechting van het ligamentum latum van uterus;250073009;herstel van het ligamentum latum van uterus
251637006;VEP;251637006;vep
251642003;BAEP;251642003;baep
251929001;ingreep op arterioveneuze fistel;251929001;arterioveneuze fisteloperatie
251966007;eenvoudige excisie van neuspoliepen;251966007;neuspoliepverwijdering
252426003;cardiale ventriculografie;252426003;ventriculografie
252612003;palatopharyngoplastiek;252612003;uvulopalatofaryngoplastiek
252637008;gastrointestinale electromyografie;252637008;gastrointestinale elektromyografie
252638003;gastrische electromyografie;252638003;gastrische elektromyografie
252641007;gastro - intestinale transitstudie;252641007;maagdarmpassage
252663003;CO2 ademtest;252663003;co2 ademtest
252675008;mannitol - cellobiose ratio permeabiliteits onderzoek van de dunne darm;252675008;mannitol - cellobiose ratio permeabiliteits
252758009;electromyografie van de anale sfincter;252758009;anussfincter elektromyografie
252765001;neuromonitoring;252765001;reflex
252767009;studie van de bulbocavernosus reflex;252767009;bulbocaverneus reflex
252792007;magneto - encefalografie ( MEG );252792007;magnetoencephalografie
252895004;urodynamisch onderzoek ( UDO );252895004;urodynamisch onderzoek ( udo )
256023002;release en transpositie van n ulnaris thv cubitale tunnel;256023002;n ulnaristranspositie thv elleboog
257838009;externe fixatie van een bot;257838009;externe fixatie van fractuur
257881007;localisatieprocedure van borstletsel voorafgaand aan biopsie door middel van ?;257881007;localisatieprocedure van borstletsel voorafgaand aan biopsie onder localisatieprocedure van borstletsel voorafgaand aan biopsie door middel van ?
257882000;localisatieprocedure van borstletsel voorafgaand aan biopsie door middel van dubbel contrast techniek;257882000;localisatieprocedure van borstletsel voorafgaand aan biopsie onder localisatieprocedure van borstletsel voorafgaand aan biopsie door middel van dubbel contrast techniek
257946009;Fixatie van een fractuur door middel van 1 Kirschner draad;257946009;fixatie van een fractuur door middel van 1 kirschner draad
257947000;Fixatie van een fractuur door middel van multipele Kirschner draden;257947000;fixatie van een fractuur door middel van multipele kirschner draden
258533006;Operatie van Madlener op eileider;258533006;operatie van madlener op eileider
259469007;intravesicale ureterre ï mplantatie;259469007;ureteroneocystostomie
259718008;mechanisch verwijderen van het corneale epitheel;259718008;mechanisch verwijderen cornea epitheel
259863001;Verwijderen van hechting van Shirodkar van cervix;259863001;verwijdering van shirodkarband
260397005;sluiten van CSV fistel;260397005;sluiten van csv fistel
261477006;Z - vormige incisie van de handpalm;261477006;z - vormige incisie
261489008;anastomosis van pulmonale veneuze confluentie aan verbindingsvene;261489008;anastomose tussen pulmonaal veneuze confluens en connecterende vene
261531000;excisie van de rib;261531000;ribexcisie
261537001;aanleggen van een interatriale centrale shunt;261537001;plaatsing van interatriale scheidingswand
261540001;laminotomie;261540001;rachiotomie
261566003;tangenti ë le resectie van de arteria pulmonalis;261566003;tangenti ? le resectie van de arteria pulmonalis
262275002;Wada test;262275002;wada - test
263334000;simpele clitoridectomie;263334000;clitoridectomie
264603002;transcrani ë le magnetische stimulatie van de hersenen ( TMS );264603002;transcraniale magnetische stimulatie
264957007;plaatsen thoraxdrain;264957007;borstkas tubeplaatsing
264966006;sluiten van een congenitaal naveldefect;264966006;sluiten van een congenitale navelhernia
264979002;decompressie voor compartiment syndroom;264979002;fascia loslating
264983002;peestransfer;264983002;peesverplaatsing
264998000;achillespeesverlenging;264998000;verlenging van achillespees
265023006;neusgatcorrectie bij schizisherstel;265023006;neusgatcorrectie bij schizisherstel misvorming van neus
265221001;verwijderen van ventrikelshunt;265221001;cerebrospinaal vocht shuntverwijdering
265230009;destructie van de substantia gelatinosa van het cervicale myelum mbv naald;265230009;naald voor destructie van de substantia gelatinosa van het cervicale ruggenmerg
265247005;excisie van thyroglossus cyste;265247005;thyroglossuscyste - excisie
265254004;biopsie van letsel van tepel;265254004;incisiebiopsie van tepel
265279001;frontalissuspensie met fascia;265279001;herstel ptosis van ooglid met sling van de fascia
265281004;canaliculodacryorhinostomie;265281004;dacryocystorhinostomie
265295001;lineaire extractie van een lens;265295001;lineaire extractie van ooglens
