SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
241088004;Ischium X-ray;Zitbeen X - ray;Zitbeen X - ray;zitbeen ö ntgenfoto
241090003;Perineum X-ray;Perineum X - ray;Perineum X - ray;perineum ö ntgenfoto
241093001;Thoracolumbar spine X-ray;Thoracolumbale wervelkolom X - ray;Thoracolumbale wervelkolom X - ray;thoracolumbale wervelkolomr ö ntgenfoto
241094007;Scoliosis survey X-ray;Scoliose onderzoek X - ray;Scoliose onderzoek X - ray;scoliosis survey ö ntgenfoto
241111002;Bronchus soft tissue X-ray;Bronchus zacht weefsel X - ray;Bronchus zacht weefsel X - ray;bronchus zachtweefsel ö ntgenfoto
241115006;Lip soft tissue X-ray;Lip zacht weefsel X - ray;Lip zacht weefsel X - ray;lipletsel zachtweefsel ö ntgenfoto
241116007;Parotid gland X-ray;Parotis X - ray;Parotis X - ray;parotisklier ö ntgenfoto
241130002;Air meatogram;Air meatogram;Air meatogram;airconditioners meatogram
241134006;Choanogram;Choanogram;Choanogram;choanogram
241150003;Videoswallow;Videoswallow;Videoswallow;videoswallow
241151004;Cineswallow;Cineswallow;Cineswallow;cineswallow
241169008;Proctogram;Proctogram;Proctogram;proctogram
241170009;Defecating proctogram;defecating proctogram;defecating proctogram;defecating proctogram
241171008;Gastrointestinal tract loopogram;Maag - darmkanaal loopogram;Maag - darmkanaal loopogram;gastro loopogram
241172001;Pouchogram;Pouchogram;Pouchogram;pouchogram
241173006;Herniogram;Herniogram;Herniogram;herniogram
241186002;Gynecogram;Gynecogram;Gynecogram;gynecogram
241188001;Cavernosometry;cavernosometrie;cavernosometrie;cavernosometry
241194009;Air myelogram;Air myelogram;Air myelogram;airconditioners myelografie
241195005;Epidurogram;Epidurogram;Epidurogram;epidurogram
241210005;Pneumocystogram;Pneumocystogram;Pneumocystogram;pneumocystogram
241211009;Tenogram;Tenogram;Tenogram;tenogram
241280003;Cystographic isotope studies;Cystographic isotoop studies;Cystographic isotoop studies;cystographic scan
241371001;Probe renogram;probe renogram;probe renogram;sonde renogram
241489004;HYCOSY - Hysterosalpingo contrast sonography;HYCOSY - Hysterosalpingo contrast echografie;HYCOSY - Hysterosalpingo contrast echografie;hycosy - salpingo contraststof sonography
241716000;Patient controlled analgesia;Pati ë nt gecontroleerde analgesie;Pati ë nt gecontroleerde analgesie;pati ë ntgecontroleerde analgesie
241725006;Preoxygenation;preoxygenatie;preoxygenatie;preoxygenation
242557008;Bimanual palpation;bimanual palpatie;bimanual palpatie;bimanual palperen
243068007;Bullying counselling;pesten begeleiding;pesten begeleiding;bullying consultatie
243118002;Professional reassurance;professionele geruststelling;professionele geruststelling;professionele reassurance
243121000;Medical therapies;medische therapie ë n;medische therapie ë n;biomedische therapies
243127001;Glucocorticoid hormone therapy;Glucocortico ï d hormoontherapie;Glucocortico ï d hormoontherapie;glucocortico hormoontherapie
243736006;Provision of image intensifier;Verstrekking van beeldversterker;Verstrekking van beeldversterker;provision , beeld intensifier
250174000;Paraprotein measurement;paraprote ï ne meting;paraprote ï ne meting;paraprote ï ne ne
250191001;Precipitating antibody measurement;Precipiterend antilichaam meting;Precipiterend antilichaam meting;, precipitatie - antistof
250650002;Steroid hormone measurement;Stero ï de hormoon meting;Stero ï de hormoon meting;stero ï dhormoon
250654006;9am cortisol measurement;09 : 00 cortisol meting;09 : 00 cortisol meting;9am cortisol
250660006;Luteinizing hormone/follicle stimulating hormone measurement;Lute ï niserend hormoon / follikelstimulerend hormoon meting;Lute ï niserend hormoon / follikelstimulerend hormoon meting;lute ï niserend hormoon - follitropine
251419001;Second glass contains specks or sediments;Tweede glas bevat vlekken of sedimenten;Tweede glas bevat vlekken of sedimenten;2e glazen contains specks en sediments
251421006;Second glass contains threads or strands;Tweede glas bevat draden of strengen;Tweede glas bevat draden of strengen;2e glazen contains threads en strands
252146001;Apolipoprotein E phenotyping;Apolipoprote ï ne E phenotyping;Apolipoprote ï ne E phenotyping;dysbetalipoprote ï nemie phenotyping
252180003;Chlorpromazine stimulation test;Chlorpromazine stimulatie test;Chlorpromazine stimulatie test;chlorpromazine stimulatietests
252183001;Clonidine stimulation test;Clonidine stimulatie test;Clonidine stimulatie test;clonidine stimulatietests
252210001;Pentagastrin stimulation test;Pentagastrine stimulatie test;Pentagastrine stimulatie test;pentagastrin stimulatietests
252212009;Pergonal stimulation test;Pergonal stimulatie test;Pergonal stimulatie test;pergonal stimulatietests
252222003;Gastrointestinal tract function test;Maag - darmkanaal functietest;Maag - darmkanaal functietest;gastro functietest
252230002;Secretin stimulation test;Secretin stimulatie test;Secretin stimulatie test;secretin stimulatietests
252238009;Vitamin A absorption test;Vitamine A absorptie - test;Vitamine A absorptie - test;defici absorptietest
252245009;Bombesin stimulation test;Bombesine stimulatie test;Bombesine stimulatie test;bombesin stimulatietests
252256009;Lundh meal;Lundh maaltijd;Lundh maaltijd;lundh maaltijd
252291001;Hemoglobin Barts identification;Hemoglobine Barts identificatie;Hemoglobine Barts identificatie;hemoglobine barts identification
252293003;Hemoglobin Constant Spring identification;Hemoglobine Constant Spring identificatie;Hemoglobine Constant Spring identificatie;hemoglobine constante oostenencefalitis identification
252317000;Antibody quantitation;antilichaam kwantificering;antilichaam kwantificering;antilichaamdefici kwantificatie
252319002;Immunochemistry assay;immunochemische test;immunochemische test;immunochemistry -
252332007;Autoantibody serology;autoantilichaam serologie;autoantilichaam serologie;autoantibody serologie
252339003;Iodination;jodering;joderen;iodination
252376000;Paraprotein profile;paraprote ï ne profiel;paraprote ï ne profiel;paraprote ï ne profiel
252415009;Phosphatase test;fosfatasetest;fosfatasetest;glycogeenstapelings -
252437002;Radiolabelled antimyosin antibody study;Radioactief gelabelde antimyosine antilichaam studie;Radioactief gelabelde antimyosine antilichaam studie;radiolabelled antimyosin - isotopenscan
252453004;Pneumoplethysmography;Pneumoplethysmography;Pneumoplethysmography;pneumoplethysmography
252534007;Glycerin skin test;Glycerine huidtest;Glycerine huidtest;glycerin huidtest
252568001;Overnight pulse oximetry;Overnight pulsoximetrie;Overnight pulsoximetrie;overnight pulsoximetrie
252610006;Sonotubometry;Sonotubometry;Sonotubometry;sonotubometry
252692004;Spondylometry;Spondylometry;Spondylometry;spondylometry
252755007;Multiplate EMG;multiplate EMG;multiplate EMG;multiplate emg
252760006;Quantitative myometry;kwantitatieve myometry;kwantitatieve myometry;kwantitatieve myometry
252782004;Photopic electroretinography;fotopische Electroretinografie;fotopische Electroretinografie;photopic elektroretinografie
252784003;Flicker electroretinography;Flicker Electroretinografie;Flicker Electroretinografie;flicker elektroretinografie
252810008;Freidmann screener plot;Freidmann screener plot;Freidmann screener plot;freidmann screener plot
252811007;Henson screener plot;Henson screener plot;Henson screener plot;henson screener plot
252853008;Stereotests;Stereotests;Stereotests;stereotests
252855001;Stereotests - Wirt;Stereotests - Wirt;Stereotests - Wirt;stereotests - wirt
252856000;Stereotests - Randot;Stereotests - Randot;Stereotests - Randot;stereotests - randot
252858004;Stereotests - Steinfeld;Stereotests - Steinfeld;Stereotests - Steinfeld;stereotests - steinfeld
252859007;Stereotests - Frisby;Stereotests - Frisby;Stereotests - Frisby;stereotests - frisby
252860002;Stereotests - Reinecke;Stereotests - Reinecke;Stereotests - Reinecke;stereotests - reinecke
252861003;Stereotests - Awaya;Stereotests - Awaya;Stereotests - Awaya;stereotests - awaya
252870000;Maddox rod test;Maddox rod - test;Maddox rod - test;maddox staaflichaam -
252902008;Whitaker test;Whitaker - test;Whitaker - test;poly -
252934004;Percoll gradient centrifugation;Percoll gradi ë nt centrifugatie;Percoll gradi ë nt centrifugatie;percoll gradi ë nt centrifugatie
252972009;Videophotorefraction;Videophotorefraction;Videophotorefraction;videophotorefraction
252976007;Sonsken charts;Sonsken charts;Sonsken charts;sonsken charts
257883005;Lubrication;het smeren;Smering;lubrication
258843000;Cohen reimplantation of ureter;Cohen re ï mplantatie van urineleider;Cohen re ï mplantatie van urineleider;intravesicale ureterre ï mplantatie
260645006;Minilaparotomy;Minilaparotomy;Minilaparotomy;minilaparotomy
261725001;Bunnel suture of tendon;Bunnel hechting van de pees;Bunnel hechting van de pees;bunnel tenorafie
262189000;Strickland suture of tendon;Strickland hechting van de pees;Strickland hechting van de pees;strickland tenorafie
265192008;Orchidoplasty;Orchidoplasty;Orchidoplasty;orchidoplasty
265560003;Intubated ureterotomy;ge ï ntubeerd ureterotomy;ge ï ntubeerd ureterotomy;intubated ureterotomie
268383003;Thermometry;thermometrie;thermometrie;thermometry
268425006;Pelvis X-ray;Bekken X - ray;Bekken X - ray;pelvisr ö ntgenfoto
268428008;Erect abdominal X-ray;Rechtop buikoverzichtsfoto;Rechtop buikoverzichtsfoto;erect buikr ö ntgenfoto
268430005;Gallbladder soft tissue X-ray;Galblaas zacht weefsel X - ray;Galblaas zacht weefsel X - ray;galblaas zachtweefsel ö ntgenfoto
268431009;Lower abdomen soft tissue X-ray;Onderbuik zacht weefsel X - ray;Onderbuik zacht weefsel X - ray;onderbuik zachtweefsel ö ntgenfoto
268433007;Contrast neurodiography;contrast neurodiography;contrast neurodiography;contrast neurodiography
268523001;Target weight discussed;Streefgewicht besproken;Streefgewicht besproken;streefgewicht discussed
269851009;Fetoplacental hormone measurement;Foetoplacentaire hormoon meting;Foetoplacentaire hormoon meting;fetoplacental hormoon
269936001;Sample: bacteriology - general;Steekproef : bacteriologie - algemeen;Steekproef : bacteriologie - algemeen;steekproef : bacteriology -
270113003;Cremation certification;crematie certificering;crematie certificering;cremation certification
270350005;Passport application signing;Paspoortaanvraag ondertekening;Paspoortaanvraag ondertekening;passport afbinding signing
270377001;DS4 attendance allowance examination;DS4 verzorgingstoelage onderzoek;DS4 verzorgingstoelage onderzoek;ds4 attendance allowance onderzoek
270427003;Patient-initiated encounter;# NAAM ?;#NAAM?;pati ë initiated contact
270841001;DS1500 attendance allowance exam;DS1500 verzorgingstoelage examen;DS1500 verzorgingstoelage examen;ds1500 attendance allowance exam
270978002;Serum A1 acid glycoprotein measurement;Serum A1 zuur glycoprote ï ne meting;Serum A1 zuur glycoprote ï ne meting;serum a1 - glycoprote ï ne
271031007;Iron utilization measurement;Iron gebruik meting;Iron gebruik meting;ijzerdefici utilization -
271538007;Gastrointestinal hormone measurement;Gastro - intestinale hormoon meting;Gastro - intestinale hormoon meting;gastro hormoon
271541003;Serum parathyroid hormone measurement;Serum parathyro ï dhormoon meting;Serum parathyro ï dhormoon meting;serum parathyro ï dhormoon
272258009;Escharectomy;Escharectomy;Escharectomy;escharectomy
274038002;Repair of hydrocele;Reparatie van hydrocele;Reparatie van hydrocele;hydrok è leherstel
274334006;Joint - surgical biopsy;Joint - chirurgische biopsie;Joint - chirurgische biopsie;#NAAM?
274959006;Morison omentopexy;Morison omentopexy;Morison omentopexy;morison omentopexie
274960001;Talma omentopexy;Talma omentopexy;Talma omentopexy;talma omentopexie
275151000;S+P - Syringe and probe nasolacrimal duct;S + P - Spuit en sonde ductus nasolacrimalis;S P - Spuit en sonde ductus nasolacrimalis;#NAAM?
275219007;Duckett hypospadias repair;Duckett hypospadie reparatie;Duckett hypospadie reparatie;duckett hypospadieherstel
275220001;Asopa hypospadias repair;Asopa hypospadie reparatie;Asopa hypospadie reparatie;asopa hypospadieherstel
275716001;Mycology;Mycologie;Mycologie;mycology
275721003;Bacteriology - general;Bacteriologie - algemeen;Bacteriologie - algemeen;bacteriology -
275823006;Isolation nursing;isolatie verpleging;isolatie verpleging;isoleren nursing
275828002;Preventing infection of immunocompromized patient;Het voorkomen van infectie van immuungecompromitteerde pati ë nt;Het voorkomen van infectie van immuungecompromitteerde pati ë nt;preventing van immunocompromized pati ë nt
275830000;Reverse barrier nursing;Reverse barrier verpleging;Reverse barrier verpleging;reverse barri è re nursing
275833003;Alpha-fetoprotein test - antenatal;Alfa - Foetoprote ï ne - test - prenatale;Alfa - Foetoprote ï ne - test - prenatale;alfafoetoprote ï ne , prenatale
277353005;Connected discourse tracking;Connected discours volgen;Connected discours volgen;connected discourse tracking
277448004;Acidification regime;verzuring regime;verzuring regime;acidification ntgerichte
277449007;Alkalinization regime;alkalinisatie regime;alkalinisatie regime;alkalinization ntgerichte
278314004;Extratympanic electrocochleography;Extratympanic electrocochleography;Extratympanic electrocochleography;extratympanic elektrocochleogram
278320003;Acoustic reflectometry;akoestische reflectometrie;akoestische reflectometrie;viiie reflectometry
281617003;Soft tissue X-ray of abdomen;Zacht weefsel X - ray van de buik;Zacht weefsel X - ray van de buik;sarcoom buikr ö ntgenfoto
281656009;Hearing aid provision;Gehoorapparaat bepaling;Gehoorapparaat bepaling;gehoorapparaten provision
281658005;Tick-borne encephalitis vaccination;Tick - encefalitis vaccinatie;Tick - encefalitis vaccinatie;#NAAM?
281757008;Terminalization of thumb;Terminalization van de duim;Terminalization van de duim;terminalization duim
285793004;Diploscope exercises;Diploscope oefeningen;Diploscope oefeningen;diploscope inspanningstherapie
285804005;Keeler acuity cards;Keeler scherpte kaarten;Keeler scherpte kaarten;keeler scherpte cards
286814009;Inspired gas humidification;Ge ï nspireerd gas bevochtiging;Ge ï nspireerd gas bevochtiging;ge ? nspireerd gas humidification
287220007;Spinal cord stereotaxis;Ruggenmerg Stereotaxis;Ruggenmerg Stereotaxis;ruggenmerg stereotaxis
