SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
252860002;Stereotests - Reinecke;Stereotests - Reinecke;Stereotests - Reinecke;stereotests - reinecke
252861003;Stereotests - Awaya;Stereotests - Awaya;Stereotests - Awaya;stereotests - awaya
252898002;Video cystometry;video cystometry;video cystometry;video cystometrie
252910009;Urogynecological tests;Urogynecological testen;Urogynecological testen;urogynecological onderzoeken
252916003;Three swab test;Drie zwabbertest;Drie zwabbertest;drie swab test
252932000;Postcoital urine test;Postcoital urinetest;Postcoital urinetest;postcoitale urine
252934004;Percoll gradient centrifugation;Percoll gradi ë nt centrifugatie;Percoll gradi ë nt centrifugatie;percoll gradi ë nt centrifugatie
252953009;Prader orchidometer assessment;Prader orchidometer assessment;Prader orchidometer assessment;prader orchidometer onderzoek
252954003;Skeletal maturity survey;Skeletal looptijd survey;Skeletal looptijd survey;botleeftijd bepaling
252966009;Stycar letter test;Stycar testletter;Stycar testletter;stycar letter test
252967000;Stycar 5 letter test;Stycar 5 testletter;Stycar 5 testletter;stycar 5 letter test
252968005;Stycar 7 letter test;Stycar 7 testletter;Stycar 7 testletter;stycar 7 letter test
252969002;Stycar 9 letter test;Stycar 9 testletter;Stycar 9 testletter;stycar 9 letter test
252970001;Stycar 10 letter test;Stycar 10 testletter;Stycar 10 testletter;stycar jedburgh letter test
252972009;Videophotorefraction;Videophotorefraction;Videophotorefraction;videophotorefraction
252976007;Sonsken charts;Sonsken charts;Sonsken charts;sonsken charts
252977003;Cambridge crowded letter charts;Cambridge overvolle brief charts;Cambridge overvolle brief charts;meleagridis var 15 + crowded letter charts
257041001;Spatulated ureteroureterostomy;Spatulated ureteroureterostomy;Spatulated ureteroureterostomy;gespatuleerde uretero - ureterostomie
257761004;Ultrasonic endarterectomy;ultrasone endarterectomy;ultrasone endarterectomy;ultrasound endarterectomie
257763001;Radiofrequency endarterectomy;radiofrequentie endarterectomy;radiofrequentie endarterectomy;endarterectomie bij middel van radiofrekwentie
257769002;Spiral binding;spiraalbinding;spiraalband;spiraalvorming inbinden
260216002;ICCE;ICCE;ICCE;intracapsulaire cataract extractie
260645006;Minilaparotomy;Minilaparotomy;Minilaparotomy;minilaparotomy
260663006;Laryngofissure;Laryngofissure;Laryngofissure;thyroidotomie
261517000;Silver bunionectomy;Silver bunionectomy;Silver bunionectomy;silver bunionectomie
261521007;Digital incisions;Digital incisies;Digital incisies;incisie van een vinger
261532007;Fenestrectomy;Fenestrectomy;Fenestrectomy;fenestrectomie
262015000;Omental wrap;omental wrap;omental wrap;net wrap
262275002;Wada test;wadatest;wadatest;wada - test
263334000;Simple clitoridectomy;Simple clitoridectomie;Simple clitoridectomie;clitoridectomie
264094001;Maternal hormone treatment;Maternal hormoonbehandeling;Maternal hormoonbehandeling;door hormonen behandeling
264598005;Oximetry;oximetry;oximetry;oximetrie
265027007;Transantral ethmoidectomy;transantrale ethmoidectomy;transantrale ethmoidectomy;transanthrale ethmoidectomie
265056007;Vaginal hysterectomy;vaginale hysterectomie;hystorectomia vaginalis;vaginale hysterectomie
265192008;Orchidoplasty;Orchidoplasty;Orchidoplasty;orchidoplasty
265281004;Canaliculodacryocystorhinostomy;Canaliculodacryocystorhinostomy;Canaliculodacryocystorhinostomy;dacryocystorhinostomie
265293008;Goniopuncture;Goniopuncture;Goniopuncture;goniopunctie
265347008;Cardiomyotomy;Cardiomyotomy;Cardiomyotomy;myomectomie cardia
265360002;Antireflux gastropexy;antireflux gastropexy;antireflux gastropexy;antireflux gastropexie
265560003;Intubated ureterotomy;ge ï ntubeerd ureterotomy;ge ï ntubeerd ureterotomy;intubated ureterotomie
265635006;Diagnostic amniocentesis;Diagnostic vruchtwaterpunctie;Diagnostic vruchtwaterpunctie;amniocentese
265660006;Distant fasciocutaneous flap;Distant fasciocutaneous flap;Distant fasciocutaneous flap;afgelegen huid en fascia flap
265665001;Sensory skin flap;Sensory huidflap;Sensory huidflap;sensorieel huidflap
266826009;Incontinence control;incontinentieregelinrichting;incontinentieregelinrichting;incontinentie voor behandeling
268383003;Thermometry;thermometrie;thermometrie;thermometry
268428008;Erect abdominal X-ray;Rechtop buikoverzichtsfoto;Rechtop buikoverzichtsfoto;erect buikr ö ntgenfoto
268433007;Contrast neurodiography;contrast neurodiography;contrast neurodiography;contrast neurodiography
269877001;Insulin tolerance test;Insulinetolerantietest;insulinetolerantie;insulinetolerantietest
270350005;Passport application signing;Paspoortaanvraag ondertekening;Paspoortaanvraag ondertekening;passport afbinding signing
270427003;Patient-initiated encounter;# NAAM ?;#NAAM?;pati ë initiated contact
270430005;Provider-initiated encounter;# NAAM ?;#NAAM?;provider - initiated contact
270830003;Passport application;paspoortaanvraag;paspoortaanvraagformulier;passport plaatsen
270841001;DS1500 attendance allowance exam;DS1500 verzorgingstoelage examen;DS1500 verzorgingstoelage examen;ds1500 attendance allowance exam
270927009;Fasting blood lipids;Vasten bloedlipiden;Vasten bloedlipiden;bloed lipiden
270928004;Serum zinc protoporphyrin;Serum zinkprotoporfyrine;Serum zinkprotoporfyrine;serum zink protoporfyrine
270954007;Differential renal function;Differential nierfunctie;Differential nierfunctie;gedifferentieerde nier
271298009;Organ retrieval operation;Organ ophaaloperatie;Organ ophaaloperatie;organen recupereren operatie
271317002;Kymography/electrokymography;Kymography / electro kymography;Kymography / electrokymography;kymografie en elektrokymografie
272258009;Escharectomy;Escharectomy;Escharectomy;escharectomy
273966000;Serum urate measurement;Urinezuurspiegel meting;Serum urate measurement;serum urinezuur
273987005;Nerve operations;Nerve operaties;Nerve operaties;zenuwoperatie
274018003;Glossoplasty;Glossoplasty;glossoplastiek;plastische chirurgie van de tong
274030009;Proctostomy operations;Proctostomy operaties;Proctostomy operaties;proctostomie chirurgie
274044003;Colpotomy;Colpotomy;vaginatomie;colpotomie
274053005;Condylectomy;Condylectomy;Condylectomy;condylectomie
274130007;Emergency cesarian section;Emergency keizersnede;Emergency keizersnede;keizersnede
274325001;Percutaneous liver biopsy;Percutane leverbiopsie;leverpunctie;percutane leverbiopsie
274382000;Operative enteroscopy;operative enteroscopie;operative enteroscopie;chirurgische enteroscopie
274447002;Ureteric lithotripsy;ureteric lithotripsy;ureteric lithotripsy;lithotripsie uretersteen
274464004;Turbinate infraction;turbinate overtreding;turbinate overtreding;infractie van de neusschelp
274959006;Morison omentopexy;Morison omentopexy;Morison omentopexy;morison omentopexie
274960001;Talma omentopexy;Talma omentopexy;Talma omentopexy;talma omentopexie
275024001;Supraduodenal choledochotomy;Supraduodenal choledochotomy;Supraduodenal choledochotomy;supraduodenale choledocotomie
275033004;Bileaflet mitral valve replacement;Bileaflet mitralisklepvervanging;Bileaflet mitralisklepvervanging;vervanging van mitraalklep door kunstklep met twee klepbladen
275162000;Hofmeister valved gastrectomy;Hofmeister Valved gastrectomy;Hofmeister Valved gastrectomy;hofmeister valved gastrectomie
275206008;Bileaflet tricuspid valve replacement;Bileaflet tricuspid klepvervanging;Bileaflet tricuspid klepvervanging;vervanging van tricuspidaalklep door kunstklep met twee klepbladen
275207004;Ball valve pulmonary valve replacement;Kogelkraan pulmonaalklepvervanging;Kogelkraan pulmonaalklepvervanging;vervanging van pulmonaalklep door kunstklep met bal
275211005;Bileaflet pulmonary valve replacement;Bileaflet pulmonaalklepvervanging;Bileaflet pulmonaalklepvervanging;vervanging van pulmonaalklep door kunstklep met twee klepbladen
275212003;Heart valvuloplasty;Heart valvuloplasty;Heart valvuloplasty;cardiale valvuloplastiek
275223004;Transabdominal chorionic villus biopsy;Transabdominal vlokkentest;Transabdominal vlokkentest;transabdominale biopsie
275843000;Weil's disease prophylaxis;Weil ziekteprophylaxis;Weil ziekteprophylaxis;leptospira - embolie profylaxe
276018001;Gastrografin meal;Gastrografin maaltijd;Gastrografin maaltijd;rx maagonderzoek met gastrografine
276019009;Gastrografin enema;Gastrografin klysma;Gastrografin klysma;rx clysma met gastrografine
276025008;Electrolyte regulation;electrolytenregeling;electrolytenregeling;electrolyten regulatie
276190007;Ileocolic resection;ileocecaalresectie;ileocecaalresectie;ileocolische resectie
276272002;Catheter procedure;katheterprocedure;katheterprocedure;katheterisatie nao
276307006;Foot volumetry;Foot volumetrie;Foot volumetrie;voet volumetry
277263004;Nasal decrusting;nasale decrusting;nasale decrusting;verwijderen van korsten uit neus
277280000;Cranial twist drill;Cranial spiraalboor;Cranial spiraalboor;superieur twist boor
277389002;Monaural bifrequency loudness balance test;Mono bifrequency loudness saldotest;Mono bifrequency loudness saldotest;monaural bifrequency luidheid evenwicht -
277392003;Dichotic listening test;Dichotische Luistertaak;Dichotische Luistertaak;luistertest , dichotische
277394002;Willeford test battery;Willeford testbatterij;Willeford testbatterij;willeford test batterijvervanging
277449007;Alkalinization regime;alkalinisatie regime;alkalinisatie regime;alkalinization ntgerichte
277788008;Dorsal vestibuloplasty;dorsale vestibuloplasty;dorsale vestibuloplasty;dorsale vestibuloplastiek
277863008;Perineal flap two stage urethroplasty;Perineale flap tweetraps urethroplasty;Perineale flap tweetraps urethroplasty;perineale tweestaps urethraplastie
277870008;Cremasteric myotomy;Cremasteric myotomie;Cremasteric myotomie;cremaster myotomie
278314004;Extratympanic electrocochleography;Extratympanic electrocochleography;Extratympanic electrocochleography;extratympanic elektrocochleogram
278414003;Pain management;Pijnbeheersing;Algologie;pijnmanagement
278450005;Finger-prick sampling;Vingerprik sampling;Vingerprik sampling;vinger punctiewonde sampling
278846007;Dietetic procedures;Dietetic procedures;Dietetic procedures;dieetmiddelen verrichting
281002001;Buccal frenectomy;buccale frenectomy;buccale frenectomy;buccale frenectomie
281036007;Follow-up consultation;Follow - up advies;controleconsult;vervolgonderzoek consult
281413005;Duodenoplasty;Duodenoplasty;Duodenoplasty;duodenoplastie
281659002;Subconjunct. challenge;Zon Conjunct . uitdaging;Subconjunct . uitdaging;subconjunct - provocatietest
281897000;Helicobacter eradication therapy;Helicobacter eradicatie;Helicobacter eradicatie;helicobacter eradicatietherapie
282435000;Maxillectomy;Maxillectomy;Maxillectomy;maxillectomie
282569001;Plication annuloplasty;sing annuloplasty;sing annuloplasty;annuloplastie door plicatuur
282730009;Parietal pleurectomy;pari ë tale pleurectomy;pari ë tale pleurectomy;decorticatie
284026003;Core temperature monitoring;Core temperatuurbewaking;Core temperatuurbewaking;kerntemperatuur monitoring
284029005;Respired carbon dioxide monitoring;Ingeademde koolstofdioxideregistratieleiding;Ingeademde koolstofdioxideregistratieleiding;geademde koolstofdioxide monitoring
284038007;Oxygen supply failure monitoring;Zuurstofvoorziening uitvalbewaking;Zuurstofvoorziening uitvalbewaking;zuurstof aanvoer falen monitoring
284446003;Extended ethmoidectomy;Extended ethmoidectomy;Extended ethmoidectomy;uitgebreid ethmoidectomie
286813003;Pressure controlled SIMV;Drukgestuurde SIMV;Drukgestuurde SIMV;druk , gecontroleerde simv
287218009;Cranial ventriculostomy;Cranial ventriculostomie;Cranial ventriculostomie;craniale ventriculostomie
287219001;Spinal cord tractotomy;Ruggenmerg tractotomy;Ruggenmerg tractotomy;ruggenmergdoorsnijding
287220007;Spinal cord stereotaxis;Ruggenmerg Stereotaxis;Ruggenmerg Stereotaxis;ruggenmerg stereotaxis
287286003;Pericardial decortication;pericardvocht ontdopping;pericardvocht ontdopping;pericard decorticatie
287298008;Lung plastic operation;Lung plastic operatie;hiatoplastiek;long plastische chirurgie
287317001;Pleural cavity obliteration;Borstholte obliteration;Borstholte obliteration;pleurodese
287332008;Cardioplasty;Cardioplasty;Cardioplasty;cardioplastie
287365000;Aneurysmorrhaphy;Aneurysmorrhaphy;Aneurysmorrhaphy;aneurysmorafie
287380006;Inner ear fenestration;Binnenoor fenestration;Binnenoor fenestration;fenestratie
287425000;Palate excision;Palate uitsnijding;Palate uitsnijding;verhemelte - excisie
287435006;Bronchoscopic electrocoagulation;bronchoscopische electrocoagulatie;bronchoscopische electrocoagulatie;bronchoscopie met elektrocoagulatie
287452005;Parotid gland lobectomy;Oorspeekselklier lobectomy;Oorspeekselklier lobectomy;parotisklier lobectomie
287594006;Pneumocisternography;Pneumo cisternografie;Pneumocisternography;pneumocisternografie
287607000;Pneumohysterosalpingography;Pneumohysterosalpingography;Pneumohysterosalpingography;pneumohysterosalpingography
287718008;Total cystectomy and urethrectomy;Total cystectomy en urethrectomy;Total cystectomy en urethrectomy;radicale cystectomie met excisie urethra
287720006;Cystoprostatectomy;Cystoprostatectomy;Cystoprostatectomy;cystoprostatectomie
287732005;Nephroplasty;Nephroplasty;Nephroplasty;nefroplastiek
287763009;Urethrostomy closure;Urethrostomy sluiting;Urethrostomy sluiting;sluiten urethrostomie
287771008;Scrotum fistulectomy;scrotum fistulectomy;scrotum fistulectomy;fistulectomie scrotum
287816003;Radical gastrectomy;Radical gastrectomy;Radical gastrectomy;radicale gastrectomie
287819005;Pylorectomy;Pylorectomy;Pylorectomy;pylorectomie
287821000;Cardiectomy;Cardiectomy;Cardiectomy;cardiaresectie
287828006;Duodenal ulcer excision;Darmzweren uitsnijding;Darmzweren uitsnijding;excisie van duodenum ulcus
287846000;Radical pancreaticoduodenectomy;Radical pancreaticoduodenectomy;Radical pancreaticoduodenectomy;radicale pancreaticoduodenectomie
287966005;Radical vulvectomy;Radical vulvectomie;Radical vulvectomie;radicale vulvectomie
288036003;Cervical electroconization;Cervical electroconization;Cervical electroconization;electroconisatie van cervix
288083001;Hair follicle undercutting;Haarfollikel prijsonderbieding;Haarfollikel prijsonderbieding;insnede onder haarfollikel
288176006;Circulation maintenance;Circulation onderhoud;Circulation onderhoud;circulatie onderhouden
290037006;Take ear impression;Neem oorafdruk;Neem oorafdruk;sluiten van oor impressie
290038001;Fit ear mold;Fit oorstukje;Fit oorstukje;insult oor schimmels
290043008;Self-care practice;Self - zorgpraktijk;Self - zorgpraktijk;mogelijkheid om activiteiten voor persoonlijke verzorging activiteit
291702009;Tympanosympathectomy;Tympanosympathectomy;Tympanosympathectomy;transectie n tympanicus
292715003;Episioplasty;Episioplasty;Episioplasty;episioplastie
300822006;Simple browlift;Simple wenkbrauwlift;Simple wenkbrauwlift;eenvoudige wenkbrauwlift
302220000;Asthma control steps;Astmacontrole stappen;Astmacontrole stappen;astma controleren treden
302375005;Operative termination of pregnancy;Operative zwangerschapsafbreking;Operative zwangerschapsafbreking;be ë indiging van zwangerschap
302376006;Right oophorectomy;Right ovari ë ctomie;Right ovari ë ctomie;rechter o ö forectomie
302377002;Left oophorectomy;Left ovari ë ctomie;Left ovari ë ctomie;o ö forectomie links
302450005;Talc pleurodesis;talk pleurodesis;talk pleurodesis;talkstof pleurodese
